,country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
204309,US,United States,Vermont,,2020-03-12,3.0,14.0,6.0,-2.0,1.0,1.0
204310,US,United States,Vermont,,2020-03-13,-3.0,14.0,-16.0,-20.0,-4.0,4.0
204311,US,United States,Vermont,,2020-03-14,-6.0,11.0,21.0,-5.0,-3.0,3.0
204312,US,United States,Vermont,,2020-03-15,-8.0,14.0,10.0,-32.0,-8.0,3.0
204313,US,United States,Vermont,,2020-03-16,-5.0,18.0,15.0,-23.0,-13.0,6.0
204314,US,United States,Vermont,,2020-03-17,-24.0,5.0,-12.0,-26.0,-23.0,11.0
204315,US,United States,Vermont,,2020-03-18,-30.0,-4.0,21.0,-29.0,-31.0,13.0
204316,US,United States,Vermont,,2020-03-19,-37.0,-8.0,2.0,-37.0,-33.0,15.0
204317,US,United States,Vermont,,2020-03-20,-41.0,-12.0,-14.0,-48.0,-37.0,18.0
204318,US,United States,Vermont,,2020-03-21,-46.0,-19.0,9.0,-44.0,-30.0,11.0
204319,US,United States,Vermont,,2020-03-22,-47.0,-21.0,18.0,-53.0,-31.0,9.0
204320,US,United States,Vermont,,2020-03-23,-44.0,-23.0,-28.0,-46.0,-43.0,17.0
204321,US,United States,Vermont,,2020-03-24,-46.0,-21.0,-12.0,-39.0,-47.0,20.0
204322,US,United States,Vermont,,2020-03-25,-39.0,-11.0,-12.0,-43.0,-47.0,20.0
204323,US,United States,Vermont,,2020-03-26,-53.0,-31.0,6.0,-48.0,-53.0,22.0
204324,US,United States,Vermont,,2020-03-27,-53.0,-31.0,2.0,-55.0,-53.0,24.0
204325,US,United States,Vermont,,2020-03-28,-59.0,-36.0,22.0,-58.0,-41.0,14.0
204326,US,United States,Vermont,,2020-03-29,-62.0,-42.0,-55.0,-71.0,-43.0,13.0
204327,US,United States,Vermont,,2020-03-30,-51.0,-33.0,-32.0,-55.0,-54.0,22.0
204328,US,United States,Vermont,,2020-03-31,-47.0,-28.0,36.0,-45.0,-55.0,21.0
204329,US,United States,Vermont,,2020-04-01,-47.0,-22.0,11.0,-45.0,-55.0,22.0
204330,US,United States,Vermont,,2020-04-02,-54.0,-30.0,-36.0,-55.0,-55.0,24.0
204331,US,United States,Vermont,,2020-04-03,-54.0,-29.0,-37.0,-63.0,-56.0,26.0
204332,US,United States,Vermont,,2020-04-04,-58.0,-33.0,23.0,-60.0,-43.0,14.0
204333,US,United States,Vermont,,2020-04-05,-58.0,-34.0,-1.0,-69.0,-42.0,11.0
204334,US,United States,Vermont,,2020-04-06,-46.0,-26.0,44.0,-52.0,-55.0,20.0
204335,US,United States,Vermont,,2020-04-07,-48.0,-25.0,52.0,-48.0,-56.0,21.0
204336,US,United States,Vermont,,2020-04-08,-50.0,-29.0,-1.0,-52.0,-56.0,23.0
204337,US,United States,Vermont,,2020-04-09,-55.0,-30.0,-42.0,-60.0,-56.0,24.0
204338,US,United States,Vermont,,2020-04-10,-55.0,-30.0,-49.0,-64.0,-58.0,27.0
204339,US,United States,Vermont,,2020-04-11,-54.0,-23.0,-4.0,-64.0,-44.0,15.0
205083,US,United States,Virginia,,2020-02-15,2.0,2.0,3.0,4.0,0.0,0.0
205084,US,United States,Virginia,,2020-02-16,4.0,0.0,9.0,-1.0,0.0,0.0
205085,US,United States,Virginia,,2020-02-17,8.0,2.0,41.0,-6.0,-27.0,6.0
205086,US,United States,Virginia,,2020-02-18,1.0,2.0,22.0,4.0,3.0,0.0
205087,US,United States,Virginia,,2020-02-19,2.0,2.0,6.0,3.0,2.0,0.0
205088,US,United States,Virginia,,2020-02-20,-2.0,3.0,-7.0,1.0,1.0,2.0
205089,US,United States,Virginia,,2020-02-21,-3.0,-7.0,-7.0,-2.0,-4.0,3.0
205090,US,United States,Virginia,,2020-02-22,4.0,2.0,32.0,6.0,2.0,-1.0
205091,US,United States,Virginia,,2020-02-23,5.0,3.0,43.0,7.0,2.0,-1.0
205092,US,United States,Virginia,,2020-02-24,1.0,0.0,4.0,1.0,5.0,0.0
205093,US,United States,Virginia,,2020-02-25,4.0,1.0,11.0,2.0,3.0,0.0
205094,US,United States,Virginia,,2020-02-26,7.0,4.0,7.0,6.0,2.0,-1.0
205095,US,United States,Virginia,,2020-02-27,6.0,4.0,4.0,6.0,2.0,-1.0
205096,US,United States,Virginia,,2020-02-28,6.0,4.0,7.0,6.0,2.0,-1.0
205097,US,United States,Virginia,,2020-02-29,6.0,6.0,-1.0,6.0,2.0,-1.0
205098,US,United States,Virginia,,2020-03-01,10.0,9.0,24.0,9.0,2.0,-1.0
205099,US,United States,Virginia,,2020-03-02,7.0,5.0,20.0,2.0,5.0,-1.0
205100,US,United States,Virginia,,2020-03-03,14.0,10.0,40.0,2.0,-4.0,0.0
205101,US,United States,Virginia,,2020-03-04,9.0,8.0,39.0,5.0,2.0,-1.0
205102,US,United States,Virginia,,2020-03-05,6.0,6.0,19.0,4.0,2.0,-1.0
205103,US,United States,Virginia,,2020-03-06,3.0,1.0,5.0,3.0,1.0,0.0
205104,US,United States,Virginia,,2020-03-07,6.0,8.0,27.0,8.0,1.0,-1.0
205105,US,United States,Virginia,,2020-03-08,7.0,8.0,62.0,7.0,0.0,-1.0
205106,US,United States,Virginia,,2020-03-09,7.0,8.0,64.0,-1.0,3.0,0.0
205107,US,United States,Virginia,,2020-03-10,6.0,8.0,40.0,-1.0,1.0,0.0
205108,US,United States,Virginia,,2020-03-11,7.0,9.0,40.0,0.0,-1.0,0.0
205109,US,United States,Virginia,,2020-03-12,7.0,20.0,44.0,-3.0,-3.0,0.0
205110,US,United States,Virginia,,2020-03-13,3.0,22.0,46.0,-8.0,-8.0,3.0
205111,US,United States,Virginia,,2020-03-14,-7.0,14.0,37.0,-6.0,-3.0,3.0
205112,US,United States,Virginia,,2020-03-15,-14.0,5.0,-13.0,-17.0,-11.0,5.0
205113,US,United States,Virginia,,2020-03-16,-7.0,14.0,10.0,-25.0,-20.0,9.0
205114,US,United States,Virginia,,2020-03-17,-13.0,10.0,52.0,-25.0,-28.0,11.0
205115,US,United States,Virginia,,2020-03-18,-21.0,5.0,26.0,-30.0,-33.0,13.0
205116,US,United States,Virginia,,2020-03-19,-23.0,5.0,62.0,-34.0,-35.0,14.0
205117,US,United States,Virginia,,2020-03-20,-26.0,3.0,59.0,-36.0,-36.0,15.0
205118,US,United States,Virginia,,2020-03-21,-37.0,-4.0,6.0,-34.0,-23.0,11.0
205119,US,United States,Virginia,,2020-03-22,-38.0,-12.0,15.0,-43.0,-31.0,10.0
205120,US,United States,Virginia,,2020-03-23,-34.0,-10.0,-29.0,-49.0,-40.0,19.0
205121,US,United States,Virginia,,2020-03-24,-31.0,-7.0,29.0,-43.0,-42.0,17.0
205122,US,United States,Virginia,,2020-03-25,-39.0,-17.0,-28.0,-49.0,-46.0,21.0
205123,US,United States,Virginia,,2020-03-26,-35.0,-9.0,34.0,-46.0,-45.0,19.0
205124,US,United States,Virginia,,2020-03-27,-37.0,-13.0,41.0,-49.0,-44.0,20.0
205125,US,United States,Virginia,,2020-03-28,-42.0,-14.0,24.0,-44.0,-31.0,12.0
205126,US,United States,Virginia,,2020-03-29,-39.0,-16.0,46.0,-50.0,-36.0,11.0
205127,US,United States,Virginia,,2020-03-30,-32.0,-8.0,21.0,-49.0,-44.0,18.0
205128,US,United States,Virginia,,2020-03-31,-40.0,-17.0,-15.0,-51.0,-48.0,21.0
205129,US,United States,Virginia,,2020-04-01,-38.0,-12.0,-11.0,-50.0,-49.0,21.0
205130,US,United States,Virginia,,2020-04-02,-38.0,-12.0,9.0,-52.0,-49.0,21.0
205131,US,United States,Virginia,,2020-04-03,-38.0,-12.0,13.0,-52.0,-48.0,22.0
205132,US,United States,Virginia,,2020-04-04,-45.0,-14.0,4.0,-51.0,-34.0,14.0
205133,US,United States,Virginia,,2020-04-05,-44.0,-18.0,21.0,-56.0,-39.0,12.0
205134,US,United States,Virginia,,2020-04-06,-38.0,-15.0,18.0,-54.0,-48.0,20.0
205135,US,United States,Virginia,,2020-04-07,-37.0,-12.0,29.0,-50.0,-50.0,20.0
205136,US,United States,Virginia,,2020-04-08,-38.0,-13.0,24.0,-49.0,-52.0,21.0
205137,US,United States,Virginia,,2020-04-09,-38.0,-12.0,15.0,-53.0,-51.0,21.0
205138,US,United States,Virginia,,2020-04-10,-39.0,-14.0,-7.0,-56.0,-54.0,24.0
205139,US,United States,Virginia,,2020-04-11,-40.0,-9.0,17.0,-49.0,-36.0,13.0
212391,US,United States,Washington,,2020-02-15,2.0,-1.0,8.0,8.0,-3.0,0.0
212392,US,United States,Washington,,2020-02-16,15.0,3.0,19.0,5.0,-1.0,-1.0
212393,US,United States,Washington,,2020-02-17,12.0,2.0,63.0,-7.0,-35.0,6.0
212394,US,United States,Washington,,2020-02-18,5.0,2.0,52.0,7.0,-4.0,0.0
212395,US,United States,Washington,,2020-02-19,4.0,3.0,60.0,7.0,-2.0,-1.0
212396,US,United States,Washington,,2020-02-20,4.0,3.0,53.0,5.0,-2.0,0.0
212397,US,United States,Washington,,2020-02-21,3.0,-1.0,55.0,4.0,-1.0,-1.0
212398,US,United States,Washington,,2020-02-22,4.0,0.0,44.0,9.0,0.0,-1.0
212399,US,United States,Washington,,2020-02-23,10.0,0.0,-11.0,3.0,1.0,0.0
212400,US,United States,Washington,,2020-02-24,3.0,-1.0,15.0,3.0,4.0,-1.0
212401,US,United States,Washington,,2020-02-25,6.0,1.0,36.0,5.0,2.0,0.0
212402,US,United States,Washington,,2020-02-26,9.0,4.0,48.0,7.0,2.0,-1.0
212403,US,United States,Washington,,2020-02-27,9.0,4.0,57.0,9.0,2.0,-1.0
212404,US,United States,Washington,,2020-02-28,7.0,2.0,31.0,6.0,3.0,-2.0
212405,US,United States,Washington,,2020-02-29,7.0,7.0,31.0,5.0,2.0,-1.0
212406,US,United States,Washington,,2020-03-01,18.0,10.0,27.0,9.0,2.0,-1.0
212407,US,United States,Washington,,2020-03-02,4.0,8.0,-7.0,-3.0,2.0,0.0
212408,US,United States,Washington,,2020-03-03,6.0,11.0,23.0,-2.0,-1.0,1.0
212409,US,United States,Washington,,2020-03-04,5.0,9.0,56.0,-2.0,-2.0,0.0
212410,US,United States,Washington,,2020-03-05,2.0,7.0,21.0,-8.0,-6.0,2.0
212411,US,United States,Washington,,2020-03-06,-2.0,2.0,13.0,-12.0,-8.0,3.0
212412,US,United States,Washington,,2020-03-07,-3.0,1.0,18.0,-6.0,-1.0,1.0
212413,US,United States,Washington,,2020-03-08,7.0,2.0,34.0,-5.0,-2.0,1.0
212414,US,United States,Washington,,2020-03-09,2.0,3.0,49.0,-15.0,-8.0,3.0
212415,US,United States,Washington,,2020-03-10,1.0,5.0,37.0,-15.0,-11.0,4.0
212416,US,United States,Washington,,2020-03-11,1.0,9.0,46.0,-16.0,-11.0,4.0
212417,US,United States,Washington,,2020-03-12,-1.0,15.0,39.0,-20.0,-14.0,5.0
212418,US,United States,Washington,,2020-03-13,-9.0,17.0,-15.0,-28.0,-17.0,7.0
212419,US,United States,Washington,,2020-03-14,-19.0,8.0,3.0,-22.0,-8.0,6.0
212420,US,United States,Washington,,2020-03-15,-10.0,5.0,28.0,-22.0,-11.0,4.0
212421,US,United States,Washington,,2020-03-16,-13.0,19.0,45.0,-31.0,-26.0,9.0
212422,US,United States,Washington,,2020-03-17,-26.0,8.0,62.0,-33.0,-35.0,13.0
212423,US,United States,Washington,,2020-03-18,-28.0,5.0,93.0,-36.0,-38.0,14.0
212424,US,United States,Washington,,2020-03-19,-31.0,3.0,87.0,-41.0,-40.0,15.0
212425,US,United States,Washington,,2020-03-20,-33.0,3.0,86.0,-42.0,-41.0,15.0
212426,US,United States,Washington,,2020-03-21,-43.0,-9.0,75.0,-37.0,-28.0,10.0
212427,US,United States,Washington,,2020-03-22,-38.0,-14.0,30.0,-44.0,-32.0,9.0
212428,US,United States,Washington,,2020-03-23,-36.0,-9.0,-4.0,-50.0,-44.0,17.0
212429,US,United States,Washington,,2020-03-24,-41.0,-13.0,-3.0,-52.0,-49.0,20.0
212430,US,United States,Washington,,2020-03-25,-44.0,-16.0,7.0,-54.0,-52.0,21.0
212431,US,United States,Washington,,2020-03-26,-49.0,-21.0,-15.0,-59.0,-56.0,23.0
212432,US,United States,Washington,,2020-03-27,-51.0,-22.0,-19.0,-61.0,-56.0,24.0
212433,US,United States,Washington,,2020-03-28,-55.0,-26.0,-26.0,-56.0,-40.0,16.0
212434,US,United States,Washington,,2020-03-29,-48.0,-26.0,-11.0,-56.0,-41.0,13.0
212435,US,United States,Washington,,2020-03-30,-45.0,-23.0,-26.0,-60.0,-56.0,21.0
212436,US,United States,Washington,,2020-03-31,-42.0,-18.0,-1.0,-58.0,-58.0,23.0
212437,US,United States,Washington,,2020-04-01,-40.0,-12.0,18.0,-56.0,-58.0,22.0
212438,US,United States,Washington,,2020-04-02,-44.0,-16.0,-1.0,-59.0,-58.0,23.0
212439,US,United States,Washington,,2020-04-03,-45.0,-15.0,-12.0,-60.0,-57.0,23.0
212440,US,United States,Washington,,2020-04-04,-50.0,-19.0,5.0,-53.0,-41.0,14.0
212441,US,United States,Washington,,2020-04-05,-46.0,-21.0,-11.0,-56.0,-42.0,12.0
212442,US,United States,Washington,,2020-04-06,-40.0,-16.0,24.0,-57.0,-56.0,20.0
212443,US,United States,Washington,,2020-04-07,-40.0,-15.0,37.0,-56.0,-58.0,22.0
212444,US,United States,Washington,,2020-04-08,-40.0,-12.0,51.0,-55.0,-58.0,21.0
212445,US,United States,Washington,,2020-04-09,-40.0,-11.0,49.0,-56.0,-58.0,22.0
212446,US,United States,Washington,,2020-04-10,-42.0,-11.0,36.0,-56.0,-58.0,22.0
212447,US,United States,Washington,,2020-04-11,-47.0,-10.0,3.0,-50.0,-41.0,14.0
214440,US,United States,West Virginia,,2020-02-15,7.0,-3.0,17.0,0.0,0.0,0.0
214441,US,United States,West Virginia,,2020-02-16,7.0,1.0,28.0,3.0,1.0,0.0
214442,US,United States,West Virginia,,2020-02-17,5.0,-2.0,14.0,3.0,-15.0,4.0
214443,US,United States,West Virginia,,2020-02-18,3.0,-1.0,5.0,5.0,1.0,0.0
214444,US,United States,West Virginia,,2020-02-19,4.0,-3.0,11.0,2.0,1.0,0.0
214445,US,United States,West Virginia,,2020-02-20,2.0,-3.0,0.0,2.0,2.0,1.0
214446,US,United States,West Virginia,,2020-02-21,0.0,-7.0,3.0,-2.0,2.0,1.0
214447,US,United States,West Virginia,,2020-02-22,8.0,0.0,42.0,3.0,3.0,-1.0
214448,US,United States,West Virginia,,2020-02-23,8.0,4.0,50.0,9.0,3.0,-1.0
214449,US,United States,West Virginia,,2020-02-24,4.0,-1.0,4.0,4.0,2.0,1.0
214450,US,United States,West Virginia,,2020-02-25,10.0,2.0,10.0,3.0,2.0,0.0
214451,US,United States,West Virginia,,2020-02-26,14.0,3.0,7.0,5.0,2.0,-1.0
214452,US,United States,West Virginia,,2020-02-27,5.0,-3.0,-8.0,3.0,-3.0,2.0
214453,US,United States,West Virginia,,2020-02-28,8.0,0.0,-3.0,3.0,-1.0,1.0
214454,US,United States,West Virginia,,2020-02-29,13.0,3.0,5.0,7.0,2.0,-1.0
214455,US,United States,West Virginia,,2020-03-01,22.0,13.0,40.0,18.0,4.0,-2.0
214456,US,United States,West Virginia,,2020-03-02,12.0,4.0,1.0,5.0,2.0,1.0
214457,US,United States,West Virginia,,2020-03-03,20.0,12.0,9.0,6.0,3.0,-1.0
214458,US,United States,West Virginia,,2020-03-04,16.0,6.0,26.0,9.0,2.0,-1.0
214459,US,United States,West Virginia,,2020-03-05,13.0,8.0,22.0,8.0,3.0,-1.0
214460,US,United States,West Virginia,,2020-03-06,1.0,-5.0,0.0,5.0,0.0,2.0
214461,US,United States,West Virginia,,2020-03-07,12.0,3.0,28.0,14.0,3.0,-1.0
214462,US,United States,West Virginia,,2020-03-08,18.0,11.0,89.0,25.0,3.0,-2.0
214463,US,United States,West Virginia,,2020-03-09,13.0,7.0,49.0,7.0,0.0,0.0
214464,US,United States,West Virginia,,2020-03-10,11.0,5.0,7.0,4.0,0.0,0.0
214465,US,United States,West Virginia,,2020-03-11,10.0,5.0,22.0,7.0,0.0,0.0
214466,US,United States,West Virginia,,2020-03-12,12.0,17.0,38.0,8.0,0.0,0.0
214467,US,United States,West Virginia,,2020-03-13,7.0,19.0,22.0,6.0,-3.0,1.0
214468,US,United States,West Virginia,,2020-03-14,0.0,13.0,23.0,5.0,-2.0,2.0
214469,US,United States,West Virginia,,2020-03-15,-3.0,11.0,8.0,13.0,-5.0,2.0
214470,US,United States,West Virginia,,2020-03-16,-1.0,16.0,4.0,1.0,-13.0,5.0
214471,US,United States,West Virginia,,2020-03-17,-5.0,14.0,7.0,-2.0,-16.0,6.0
214472,US,United States,West Virginia,,2020-03-18,-18.0,10.0,16.0,-4.0,-21.0,7.0
214473,US,United States,West Virginia,,2020-03-19,-22.0,10.0,9.0,-10.0,-23.0,9.0
214474,US,United States,West Virginia,,2020-03-20,-30.0,1.0,14.0,-19.0,-26.0,12.0
214475,US,United States,West Virginia,,2020-03-21,-35.0,5.0,1.0,-17.0,-22.0,9.0
214476,US,United States,West Virginia,,2020-03-22,-40.0,-10.0,33.0,-18.0,-27.0,8.0
214477,US,United States,West Virginia,,2020-03-23,-34.0,-5.0,-22.0,-25.0,-33.0,14.0
214478,US,United States,West Virginia,,2020-03-24,-36.0,-11.0,5.0,-23.0,-37.0,13.0
214479,US,United States,West Virginia,,2020-03-25,-46.0,-25.0,-15.0,-27.0,-42.0,16.0
214480,US,United States,West Virginia,,2020-03-26,-40.0,-18.0,26.0,-28.0,-41.0,15.0
214481,US,United States,West Virginia,,2020-03-27,-43.0,-23.0,3.0,-36.0,-41.0,18.0
214482,US,United States,West Virginia,,2020-03-28,-42.0,-17.0,60.0,-32.0,-30.0,9.0
214483,US,United States,West Virginia,,2020-03-29,-38.0,-16.0,52.0,-31.0,-33.0,8.0
214484,US,United States,West Virginia,,2020-03-30,-34.0,-15.0,10.0,-29.0,-41.0,15.0
214485,US,United States,West Virginia,,2020-03-31,-37.0,-15.0,-14.0,-28.0,-42.0,15.0
214486,US,United States,West Virginia,,2020-04-01,-34.0,-10.0,-14.0,-26.0,-43.0,15.0
214487,US,United States,West Virginia,,2020-04-02,-35.0,-10.0,-2.0,-31.0,-42.0,16.0
214488,US,United States,West Virginia,,2020-04-03,-35.0,-10.0,8.0,-36.0,-42.0,17.0
214489,US,United States,West Virginia,,2020-04-04,-40.0,-7.0,46.0,-34.0,-30.0,9.0
214490,US,United States,West Virginia,,2020-04-05,-40.0,-8.0,28.0,-36.0,-33.0,8.0
214491,US,United States,West Virginia,,2020-04-06,-35.0,-8.0,11.0,-33.0,-42.0,15.0
214492,US,United States,West Virginia,,2020-04-07,-36.0,-10.0,4.0,-28.0,-43.0,15.0
214493,US,United States,West Virginia,,2020-04-08,-38.0,-13.0,1.0,-27.0,-45.0,15.0
214494,US,United States,West Virginia,,2020-04-09,-37.0,-11.0,-14.0,-32.0,-45.0,16.0
214495,US,United States,West Virginia,,2020-04-10,-42.0,-17.0,-26.0,-39.0,-49.0,20.0
214496,US,United States,West Virginia,,2020-04-11,-38.0,-5.0,12.0,-39.0,-31.0,10.0
216984,US,United States,Wisconsin,,2020-02-15,7.0,6.0,22.0,3.0,3.0,-1.0
216985,US,United States,Wisconsin,,2020-02-16,12.0,6.0,34.0,-1.0,2.0,-2.0
216986,US,United States,Wisconsin,,2020-02-17,-6.0,-2.0,-1.0,-7.0,-5.0,3.0
216987,US,United States,Wisconsin,,2020-02-18,-1.0,0.0,17.0,3.0,0.0,0.0
216988,US,United States,Wisconsin,,2020-02-19,-1.0,0.0,0.0,0.0,2.0,0.0
216989,US,United States,Wisconsin,,2020-02-20,0.0,-1.0,-2.0,0.0,2.0,0.0
216990,US,United States,Wisconsin,,2020-02-21,2.0,0.0,9.0,4.0,2.0,1.0
216991,US,United States,Wisconsin,,2020-02-22,11.0,9.0,50.0,9.0,5.0,-2.0
216992,US,United States,Wisconsin,,2020-02-23,15.0,10.0,65.0,8.0,5.0,-2.0
216993,US,United States,Wisconsin,,2020-02-24,2.0,5.0,9.0,-1.0,3.0,0.0
216994,US,United States,Wisconsin,,2020-02-25,0.0,-1.0,8.0,0.0,2.0,0.0
216995,US,United States,Wisconsin,,2020-02-26,4.0,1.0,6.0,1.0,2.0,0.0
216996,US,United States,Wisconsin,,2020-02-27,5.0,1.0,5.0,4.0,2.0,0.0
216997,US,United States,Wisconsin,,2020-02-28,5.0,0.0,7.0,8.0,2.0,0.0
216998,US,United States,Wisconsin,,2020-02-29,14.0,9.0,28.0,10.0,5.0,-2.0
216999,US,United States,Wisconsin,,2020-03-01,19.0,12.0,90.0,11.0,5.0,-3.0
217000,US,United States,Wisconsin,,2020-03-02,5.0,5.0,19.0,0.0,4.0,0.0
217001,US,United States,Wisconsin,,2020-03-03,7.0,5.0,16.0,4.0,0.0,0.0
217002,US,United States,Wisconsin,,2020-03-04,8.0,5.0,26.0,5.0,2.0,-1.0
217003,US,United States,Wisconsin,,2020-03-05,4.0,2.0,7.0,4.0,2.0,0.0
217004,US,United States,Wisconsin,,2020-03-06,5.0,2.0,15.0,8.0,3.0,0.0
217005,US,United States,Wisconsin,,2020-03-07,14.0,11.0,52.0,15.0,6.0,-2.0
217006,US,United States,Wisconsin,,2020-03-08,18.0,13.0,133.0,15.0,4.0,-2.0
217007,US,United States,Wisconsin,,2020-03-09,0.0,1.0,-1.0,-4.0,2.0,1.0
217008,US,United States,Wisconsin,,2020-03-10,6.0,6.0,38.0,4.0,1.0,0.0
217009,US,United States,Wisconsin,,2020-03-11,5.0,7.0,15.0,3.0,1.0,0.0
217010,US,United States,Wisconsin,,2020-03-12,6.0,19.0,11.0,2.0,1.0,1.0
217011,US,United States,Wisconsin,,2020-03-13,2.0,25.0,13.0,2.0,0.0,2.0
217012,US,United States,Wisconsin,,2020-03-14,-5.0,23.0,2.0,-2.0,2.0,3.0
217013,US,United States,Wisconsin,,2020-03-15,-5.0,13.0,47.0,-7.0,-1.0,2.0
217014,US,United States,Wisconsin,,2020-03-16,-10.0,19.0,7.0,-16.0,-13.0,6.0
217015,US,United States,Wisconsin,,2020-03-17,-20.0,14.0,58.0,-11.0,-21.0,9.0
217016,US,United States,Wisconsin,,2020-03-18,-34.0,3.0,-5.0,-21.0,-28.0,14.0
217017,US,United States,Wisconsin,,2020-03-19,-39.0,-3.0,-16.0,-27.0,-31.0,16.0
217018,US,United States,Wisconsin,,2020-03-20,-40.0,3.0,-6.0,-28.0,-32.0,18.0
217019,US,United States,Wisconsin,,2020-03-21,-48.0,-4.0,23.0,-28.0,-20.0,12.0
217020,US,United States,Wisconsin,,2020-03-22,-50.0,-21.0,26.0,-39.0,-27.0,10.0
217021,US,United States,Wisconsin,,2020-03-23,-36.0,-4.0,25.0,-34.0,-36.0,16.0
217022,US,United States,Wisconsin,,2020-03-24,-47.0,-16.0,43.0,-35.0,-41.0,19.0
217023,US,United States,Wisconsin,,2020-03-25,-52.0,-25.0,43.0,-37.0,-44.0,20.0
217024,US,United States,Wisconsin,,2020-03-26,-51.0,-24.0,15.0,-39.0,-44.0,21.0
217025,US,United States,Wisconsin,,2020-03-27,-51.0,-23.0,33.0,-39.0,-43.0,23.0
217026,US,United States,Wisconsin,,2020-03-28,-58.0,-26.0,-26.0,-46.0,-31.0,16.0
217027,US,United States,Wisconsin,,2020-03-29,-55.0,-30.0,-12.0,-50.0,-34.0,13.0
217028,US,United States,Wisconsin,,2020-03-30,-45.0,-21.0,52.0,-37.0,-43.0,18.0
217029,US,United States,Wisconsin,,2020-03-31,-47.0,-20.0,20.0,-34.0,-45.0,20.0
217030,US,United States,Wisconsin,,2020-04-01,-43.0,-15.0,74.0,-30.0,-45.0,19.0
217031,US,United States,Wisconsin,,2020-04-02,-44.0,-16.0,91.0,-31.0,-45.0,20.0
217032,US,United States,Wisconsin,,2020-04-03,-46.0,-17.0,43.0,-34.0,-45.0,23.0
217033,US,United States,Wisconsin,,2020-04-04,-51.0,-14.0,50.0,-35.0,-30.0,14.0
217034,US,United States,Wisconsin,,2020-04-05,-47.0,-18.0,124.0,-40.0,-33.0,10.0
217035,US,United States,Wisconsin,,2020-04-06,-45.0,-18.0,49.0,-35.0,-44.0,19.0
217036,US,United States,Wisconsin,,2020-04-07,-42.0,-15.0,111.0,-23.0,-46.0,19.0
217037,US,United States,Wisconsin,,2020-04-08,-47.0,-18.0,31.0,-37.0,-46.0,20.0
217038,US,United States,Wisconsin,,2020-04-09,-46.0,-14.0,14.0,-37.0,-47.0,21.0
217039,US,United States,Wisconsin,,2020-04-10,-46.0,-12.0,36.0,-38.0,-52.0,25.0
217040,US,United States,Wisconsin,,2020-04-11,-47.0,-2.0,67.0,-34.0,-33.0,13.0
220985,US,United States,Wyoming,,2020-02-15,4.0,3.0,1.0,-5.0,1.0,0.0
220986,US,United States,Wyoming,,2020-02-16,5.0,2.0,0.0,-12.0,1.0,0.0
220987,US,United States,Wyoming,,2020-02-17,2.0,2.0,2.0,6.0,-26.0,6.0
220988,US,United States,Wyoming,,2020-02-18,2.0,4.0,3.0,5.0,3.0,0.0
220989,US,United States,Wyoming,,2020-02-19,0.0,0.0,-2.0,-2.0,2.0,0.0
220990,US,United States,Wyoming,,2020-02-20,5.0,5.0,4.0,6.0,1.0,0.0
220991,US,United States,Wyoming,,2020-02-21,3.0,7.0,14.0,16.0,4.0,0.0
220992,US,United States,Wyoming,,2020-02-22,7.0,9.0,16.0,14.0,4.0,-1.0
220993,US,United States,Wyoming,,2020-02-23,8.0,8.0,7.0,0.0,3.0,0.0
220994,US,United States,Wyoming,,2020-02-24,-2.0,4.0,-1.0,-3.0,3.0,1.0
220995,US,United States,Wyoming,,2020-02-25,-1.0,2.0,-5.0,-3.0,0.0,3.0
220996,US,United States,Wyoming,,2020-02-26,8.0,9.0,2.0,5.0,2.0,-1.0
220997,US,United States,Wyoming,,2020-02-27,9.0,7.0,4.0,9.0,2.0,-1.0
220998,US,United States,Wyoming,,2020-02-28,10.0,12.0,20.0,17.0,3.0,-2.0
220999,US,United States,Wyoming,,2020-02-29,13.0,13.0,10.0,19.0,2.0,-2.0
221000,US,United States,Wyoming,,2020-03-01,0.0,3.0,-21.0,-13.0,1.0,2.0
221001,US,United States,Wyoming,,2020-03-02,5.0,8.0,0.0,-18.0,4.0,0.0
221002,US,United States,Wyoming,,2020-03-03,11.0,14.0,3.0,-18.0,4.0,-1.0
221003,US,United States,Wyoming,,2020-03-04,9.0,12.0,7.0,10.0,3.0,-1.0
221004,US,United States,Wyoming,,2020-03-05,11.0,12.0,18.0,8.0,2.0,-1.0
221005,US,United States,Wyoming,,2020-03-06,8.0,12.0,32.0,16.0,3.0,-1.0
221006,US,United States,Wyoming,,2020-03-07,13.0,15.0,39.0,21.0,4.0,-3.0
221007,US,United States,Wyoming,,2020-03-08,9.0,10.0,3.0,4.0,2.0,0.0
221008,US,United States,Wyoming,,2020-03-09,9.0,16.0,19.0,8.0,4.0,-1.0
221009,US,United States,Wyoming,,2020-03-10,9.0,15.0,15.0,8.0,3.0,-1.0
221010,US,United States,Wyoming,,2020-03-11,8.0,16.0,16.0,6.0,2.0,-1.0
221011,US,United States,Wyoming,,2020-03-12,6.0,26.0,4.0,10.0,0.0,0.0
221012,US,United States,Wyoming,,2020-03-13,-3.0,29.0,-2.0,3.0,-3.0,3.0
221013,US,United States,Wyoming,,2020-03-14,-7.0,20.0,-15.0,8.0,-2.0,3.0
